id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata,
192,0.13728254,0.85620373,2.6836623e-15,2.1775389e-13,7.0936835e-07,1.2346446e-18,1.8938989e-22,3.844473e-17,2.438227e-06,6.37122e-08,2.2930277e-07,8.2289586e-07,9.881295e-11,4.0692293e-15,2.7053517e-14,0.0,0.0064555416,1.1306706e-21,5.3159588e-11,3.029721e-08,2.7209614e-07,2.6117873e-27,5.1246998e-36,4.9927128e-36,1.3549044e-28,7.622548e-26,2.4746723e-05,6.666136e-24,8.1055105e-38,0.0,0.0,3.944869e-18,1.443473e-26,1.0302657e-20,7.663233e-30,1.0987282e-09,1.2651072e-30,0.0,0.0,9.738293e-37,1.0040557e-37,2.111715e-09,4.298858e-33,4.0580663e-16,1.3714229e-23,3.9771863e-27,5.2178378e-17,1.5143156e-13,8.4745325e-06,6.1312694e-06,2.9465203e-27,2.454786e-17,6.390727e-35,9.729271e-22,1.3395194e-18,4.648758e-26,8.052881e-13,9.797357e-36,3.121835e-13,6.8547305e-13,5.8001276e-17,2.3304918e-25,1.7992078e-27,5.683691e-25,1.755933e-21,7.216344e-08,4.3550913e-34,0.0,1.5150621e-19,1.3652574e-17,5.5956527e-27,5.866694e-14,2.0770143e-35,1.4505687e-15,3.899599e-08,1.3765298e-13,2.620818e-13,3.1927418e-24,5.527801e-13,1.1812151e-19,3.138259e-09,7.757309e-26,2.1263191e-19,1.4872715e-20,3.7432987e-11,2.2649347e-07,5.3999803e-19,7.591699e-19,1.1724268e-24,2.1977184e-12,2.0161525e-22,1.4586924e-15,3.769171e-14,2.8230596e-10,1.934031e-08,1.290602e-13,2.6096559e-27,5.4138997e-20,1.3937328e-05,
193,2.1657738e-29,7.458847e-19,0.9997174,3.8560646e-15,2.5273242e-24,1.1367457e-06,2.941862e-10,2.5061682e-21,1.3624335e-30,3.708379e-25,1.1700211e-12,2.4656972e-27,1.458681e-30,6.663018e-21,1.5712348e-38,4.7645977e-17,1.0946867e-24,1.061101e-22,8.688728e-27,1.4309025e-10,2.885971e-27,2.3260232e-05,9.791784e-22,3.3935165e-29,3.712247e-23,9.587694e-19,8.947618e-14,1.235369e-12,1.6873543e-09,3.433734e-18,6.320749e-05,5.8987116e-06,1.3930667e-09,3.977387e-10,2.400096e-06,1.3271212e-15,5.8779636e-13,2.0412985e-27,4.2472722e-23,2.7578918e-12,4.080449e-09,2.6011572e-35,4.8948414e-06,6.1538934e-15,8.9312294e-11,1.3347693e-12,5.040176e-11,3.3963567e-27,2.6254072e-38,2.7018958e-22,7.511691e-14,4.5522015e-12,1.9675223e-18,2.2903497e-30,7.3904946e-14,2.9637542e-21,5.183761e-14,2.09097e-16,2.0222188e-10,1.8872113e-24,7.1484676e-18,1.9078296e-13,3.3762977e-18,1.8009896e-23,7.739466e-23,1.4439649e-16,5.2191272e-11,1.811316e-10,0.00017014572,1.6653103e-11,5.8774656e-22,9.987111e-31,4.0351424e-16,6.0253765e-06,2.9783465e-17,1.0752002e-20,2.1542475e-13,5.8580296e-17,3.065433e-16,4.828335e-13,9.0421445e-15,6.37897e-10,3.4150576e-16,5.2442875e-13,1.793607e-14,1.723986e-23,6.038873e-15,1.9241029e-09,5.470275e-06,4.0664614e-25,2.471128e-14,1.7627912e-29,8.8914696e-08,5.805688e-23,1.9526885e-17,1.1506777e-28,6.1881996e-20,5.3495285e-24,9.474308e-09,
195,0.0,0.0,1.8340375e-21,1.4146075e-16,2.3260923e-38,1.365405e-25,4.3017317e-27,0.0,0.0,7.21276e-20,8.5221345e-38,0.0,4.454196e-33,0.0,0.0,1.5192843e-33,0.0,2.2474035e-34,2.8292765e-23,7.0181066e-26,8.80777e-14,6.1133056e-12,1.9033954e-16,0.99110705,0.00025802632,3.2046726e-10,3.9140012e-23,4.5400194e-11,3.8241624e-13,1.3400793e-13,1.9632324e-30,1.6087992e-15,1.6609958e-37,3.1801172e-24,2.0535864e-13,8.154811e-36,1.5794864e-18,9.441526e-13,0.008495007,9.372962e-10,2.4988123e-21,0.0,9.1532554e-36,2.0537022e-11,5.5356324e-30,6.651594e-38,9.565977e-18,2.759074e-35,0.0,0.0,6.7477973e-21,1.4983738e-11,3.66875e-24,0.0,3.4238822e-06,1.9869097e-14,6.3888883e-26,1.1341491e-22,3.996761e-22,4.753543e-12,5.3585435e-13,3.192036e-06,4.1064304e-13,0.0,2.2199599e-25,8.424156e-18,2.642377e-34,9.121633e-30,2.56636e-12,1.0255036e-19,7.0071667e-07,1.4181119e-34,9.6283684e-24,1.2023765e-24,2.5619506e-18,1.3650472e-30,1.8491447e-10,3.7315014e-25,8.455411e-27,2.393116e-11,4.3747614e-27,2.2197043e-19,9.336616e-25,0.0,3.2309593e-25,6.4265137e-24,8.454323e-25,1.023786e-15,9.266007e-14,2.9309847e-36,1.9793792e-21,3.7409e-29,3.7044696e-32,9.441841e-26,0.0,0.0,0.0001325547,1.1414461e-13,5.4552333e-17,
197,4.7726508e-23,8.554258e-14,6.867485e-14,1.6974869e-09,3.1746487e-26,3.2450777e-18,1.6612231e-16,1.2976049e-12,6.1929074e-21,7.41837e-26,6.1145316e-12,2.3614758e-19,8.849062e-10,9.787184e-12,6.963728e-27,2.9880037e-31,9.7728506e-21,1.8742827e-13,1.3894398e-23,6.307496e-05,1.8160534e-23,7.245579e-20,3.9548817e-25,1.3184526e-33,3.2132999e-31,4.3747268e-28,5.953994e-09,2.6101934e-23,1.3465744e-21,1.5797739e-28,2.228278e-15,2.1114244e-13,1.4082238e-14,5.137711e-19,1.0378529e-20,2.6439715e-26,1.0238189e-12,0.0,2.357248e-32,1.6003641e-31,4.0262454e-32,1.0358564e-11,3.6974415e-16,4.0332263e-16,7.798516e-23,2.7406191e-08,3.9853327e-05,4.4672968e-12,1.3674287e-16,2.9112044e-15,0.0003438682,5.9486416e-11,3.207135e-08,0.016883187,5.510486e-12,2.0818971e-08,5.485427e-07,1.215374e-28,1.8869486e-09,3.570599e-30,2.983656e-14,9.8999606e-24,3.9410684e-19,2.0600316e-25,3.97872e-15,2.8509026e-15,1.3637352e-16,2.749874e-25,2.5703978e-08,7.67405e-09,4.142107e-31,3.6036312e-30,3.3789367e-38,1.4155849e-16,1.5234375e-10,1.0116987e-11,4.0375652e-17,2.6341138e-20,1.5291669e-21,6.415958e-09,1.8493411e-08,2.8816955e-13,1.061918e-20,0.9826182,1.5555674e-12,8.262341e-10,1.198337e-07,1.396948e-10,1.7871967e-22,4.427805e-25,8.785761e-21,3.1585906e-21,2.0121922e-10,3.5216305e-15,5.000682e-05,4.2269677e-21,1.294601e-16,8.507986e-28,1.0722546e-06,
200,0.0,2.5036086e-26,5.479535e-07,2.584351e-20,3.8468184e-31,8.5620595e-09,2.4767357e-07,0.0,0.0,1.12040335e-29,6.805276e-27,0.0,1.1362033e-37,9.716225e-33,0.0,0.00034527306,9.120996e-35,3.3214642e-34,0.0,3.7581674e-15,2.5095752e-26,6.624717e-06,1.8844785e-10,2.1246996e-15,1.0817406e-20,5.844589e-09,4.6421078e-26,1.8428376e-14,0.0052980254,7.796767e-05,3.877569e-07,2.6882557e-07,2.2459886e-11,1.2646636e-05,2.1567006e-05,5.8463282e-24,1.4723475e-05,2.0027073e-09,5.631873e-11,0.008989995,0.98523164,0.0,3.317009e-14,2.994244e-19,2.0900899e-17,2.5693255e-13,1.7677585e-15,1.4894419e-31,0.0,0.0,2.3552736e-13,3.885833e-10,1.3367939e-23,0.0,2.256288e-12,3.2542066e-17,1.0462854e-20,2.6997913e-11,3.810986e-18,5.3172095e-19,3.4678594e-21,3.2424803e-12,2.4166969e-18,5.265323e-31,2.7665204e-26,7.516661e-17,2.3462764e-19,7.138575e-09,5.1811977e-10,1.0179365e-18,8.541975e-10,1.46794e-38,1.4176458e-08,7.815699e-18,7.477151e-21,0.0,1.8130431e-17,1.6915148e-18,1.7316966e-15,1.651405e-10,3.947373e-21,7.872925e-15,2.1697981e-15,2.778028e-25,3.963528e-16,1.1790896e-33,8.833312e-31,1.1233967e-07,4.107402e-08,0.0,2.1308213e-21,0.0,4.8711317e-24,3.7088352e-29,6.926019e-32,0.0,5.2811345e-16,1.1136597e-26,7.478618e-14,
205,0.0,5.130858e-35,1.4665e-17,3.404516e-17,0.0,6.111076e-15,3.673302e-07,0.0,0.0,4.1977002e-33,5.6670417e-30,3.804254e-36,2.8784319e-30,3.4133708e-25,6.446649e-33,1.3786639e-06,1.9989777e-32,1.7457409e-26,9.360068e-30,8.7917245e-16,1.0067572e-24,1.4911071e-16,0.9978988,2.6376178e-18,6.4014706e-15,6.3945043e-07,6.291448e-20,1.2462544e-08,2.1995767e-05,1.0301547e-12,1.686218e-11,2.608055e-16,8.991889e-28,2.4392104e-19,6.7444375e-12,8.444371e-25,8.544712e-06,1.8402e-28,1.0190335e-15,1.7297713e-19,2.2203824e-13,0.0,1.3121768e-18,1.4037894e-10,2.063029e-18,2.2023738e-19,5.58622e-19,1.5455158e-24,0.0,0.0,2.3675397e-11,7.274281e-11,8.801044e-18,5.4509693e-34,1.3328683e-22,9.150509e-13,1.9381335e-17,8.6801294e-14,2.2324816e-16,1.9680474e-16,7.524617e-14,1.1046179e-18,6.637397e-11,1.2318687e-16,0.0,3.3189705e-25,7.4424236e-08,0.0004938414,2.0355645e-20,3.333554e-15,2.3222534e-10,1.2571881e-28,2.2120585e-10,2.6934314e-16,1.243295e-21,0.0,4.323795e-21,0.0015156042,2.5421555e-15,2.122743e-07,3.4962812e-15,1.4909202e-15,1.0630469e-10,5.630267e-20,2.4450954e-21,7.383962e-33,2.1217501e-23,5.8159418e-05,3.9287546e-08,3.6580406e-36,6.4018436e-28,1.1082787e-23,2.6380283e-27,6.581903e-18,6.114417e-28,6.073622e-27,2.2446693e-07,3.9909943e-13,2.8992885e-18,
207,6.495287e-11,2.1257414e-10,4.967752e-28,6.172629e-13,3.0048156e-22,6.3797323e-31,4.5914736e-29,3.9280646e-19,1.8829043e-17,2.606397e-13,1.3750093e-19,1.0621988e-11,0.0005397979,1.0098319e-13,1.5072834e-15,0.0,1.2862691e-14,9.950153e-16,1.567459e-14,5.051742e-09,2.6021987e-10,4.7077157e-36,1.6732704e-34,3.4538126e-31,8.752128e-29,2.0954825e-31,4.774643e-06,2.319374e-30,0.0,0.0,0.0,1.3823792e-24,2.1938056e-36,1.698673e-28,0.0,5.5585666e-29,2.6548715e-27,0.0,0.0,0.0,0.0,0.62364644,0.0,9.1990835e-17,9.949401e-37,3.0637355e-26,1.2529094e-10,2.923129e-06,0.37498507,7.353319e-11,3.4973633e-17,9.800894e-17,2.3393942e-22,0.00021104084,4.4798223e-13,1.8028752e-14,6.3386883e-12,0.0,1.4772506e-15,5.2856247e-20,4.134319e-12,1.2457083e-29,6.1767513e-24,1.6194434e-30,8.208793e-22,1.781772e-11,1.3318843e-37,0.0,1.6999114e-20,4.392854e-18,1.0961965e-30,3.4676503e-22,0.0,7.5332196e-28,1.0509634e-06,4.7657597e-11,3.2292453e-16,8.747331e-27,1.2811594e-21,1.4072826e-13,4.980777e-10,1.14704874e-29,2.1189102e-27,2.3197533e-16,1.9554697e-17,0.0006088796,2.1586383e-12,7.088618e-19,8.772262e-34,2.9707733e-21,6.754112e-32,1.0808637e-12,3.7618615e-21,3.799281e-12,1.5004081e-11,2.1522901e-16,2.190278e-20,3.214275e-24,8.5483514e-08,
208,7.8304675e-26,5.5648713e-25,1.1849321e-12,1.8470546e-12,1.433385e-20,1.0479017e-15,4.7325005e-22,8.679637e-36,1.4555694e-34,7.0204285e-23,3.8551971e-13,1.244408e-32,2.2163051e-27,0.0,0.0,7.7285406e-31,1.6822906e-21,1.0636309e-33,4.117574e-20,1.5866495e-19,5.037215e-17,2.3346475e-15,1.2187808e-24,1.11358e-24,1.4746048e-19,9.439279e-22,1.2002729e-19,4.3228965e-10,5.862629e-17,1.0038528e-12,4.249129e-17,4.051855e-14,8.42947e-18,1.06566534e-26,9.5136755e-07,3.615514e-17,1.9395851e-23,6.831739e-24,1.8817398e-23,2.2064506e-21,9.7599067e-26,0.0,3.1193746e-12,6.153104e-14,5.154523e-14,3.072305e-29,3.6115966e-26,0.0,0.0,1.3399694e-23,1.0441869e-22,1.1046058e-10,2.2874508e-28,7.963606e-36,3.7818904e-18,1.157772e-13,8.465853e-18,3.4498973e-23,1.5657395e-13,1.2314764e-20,1.3936919e-25,6.669137e-05,3.1932168e-22,1.902623e-29,2.2772764e-10,3.5480423e-19,8.277891e-24,1.823605e-19,5.8953026e-10,6.0083626e-06,5.782822e-17,1.0498157e-27,1.9690294e-18,8.30059e-10,8.424828e-21,1.41509e-23,2.5242551e-11,5.84512e-25,7.3113147e-25,6.930815e-21,1.7833864e-20,8.504365e-08,6.619303e-12,1.4405293e-25,5.3850646e-10,2.2708455e-20,3.6863162e-25,2.7954946e-17,1.3240807e-15,5.694246e-20,0.9999262,2.2443809e-35,2.5997995e-17,2.3458692e-15,3.1691445e-27,1.1507953e-35,2.0451898e-12,4.1201998e-19,8.893175e-19,
209,0.0,8.547249e-31,3.134289e-14,4.5690477e-16,3.2102487e-34,2.7050982e-17,1.250252e-07,0.0,0.0,5.3661903e-29,4.0265225e-27,0.0,7.563576e-32,1.0594874e-28,0.0,3.559475e-10,2.642285e-31,1.577873e-28,7.5460865e-31,1.7445574e-18,1.2325727e-19,1.5077285e-10,6.2346767e-06,2.0848654e-11,9.881334e-17,0.9999763,5.0811623e-24,4.6044604e-09,2.0461184e-09,1.2822117e-10,1.9487512e-17,4.7106884e-08,6.8181326e-22,1.2028498e-11,7.7733925e-10,5.7828104e-22,1.7002227e-05,2.0567844e-17,5.008754e-13,8.305258e-08,1.30896955e-08,0.0,9.596039e-25,8.2215694e-15,2.086258e-18,1.3329284e-17,9.19529e-16,9.4157925e-31,0.0,0.0,3.863141e-17,3.696769e-09,7.005959e-23,0.0,2.634752e-19,6.245469e-20,5.865628e-25,5.6105495e-11,8.7590576e-16,3.3989727e-12,1.1050941e-12,6.3063075e-18,6.478874e-11,7.578379e-28,1.08268386e-32,6.1045993e-16,7.1418675e-18,9.594859e-12,3.567193e-19,8.11928e-22,1.6800826e-09,3.856206e-32,9.322788e-10,2.9666384e-20,1.8529613e-17,0.0,1.3001973e-21,2.7133226e-11,3.734617e-15,2.2213543e-07,1.6468174e-20,3.8111072e-16,8.371905e-14,1.3351143e-28,1.3770768e-18,2.2206567e-34,6.187342e-29,1.7860456e-09,1.1071168e-09,1.1265879e-37,4.9594588e-26,1.6086341e-25,3.2328954e-28,1.0229613e-20,1.831744e-32,1.3428479e-35,8.389401e-12,3.5995184e-13,4.6835264e-15,
210,3.6029634e-35,4.122307e-25,1.1129976e-05,2.1879538e-11,9.243236e-34,3.2018254e-15,3.7936722e-14,1.1680966e-28,0.0,3.0208402e-31,8.6927084e-16,4.1174904e-36,9.6843034e-29,8.829318e-26,0.0,3.9697057e-20,5.0283586e-33,2.7432244e-23,6.091009e-31,4.6325956e-15,5.47725e-27,0.9995061,1.0559743e-16,1.4797859e-22,1.207454e-20,1.7150113e-14,3.8213295e-20,1.0288459e-13,5.282806e-11,6.806874e-14,2.2473125e-06,0.00015794112,1.2316323e-10,1.1706264e-12,1.0473804e-06,3.950812e-25,2.3937818e-09,1.9456273e-19,6.287688e-17,6.759165e-09,7.1422057e-13,7.920753e-38,2.1413481e-13,9.99315e-17,9.50217e-15,7.2373165e-14,2.8967855e-09,6.683485e-33,0.0,4.1138787e-29,4.936134e-15,7.75068e-12,2.0635902e-15,5.238231e-32,4.1971624e-14,9.124201e-18,1.9740588e-19,2.6917192e-13,9.425104e-13,1.3032159e-27,1.8603455e-18,3.9715466e-16,1.05429744e-13,9.818527e-34,3.2631e-20,8.452146e-15,8.5758163e-16,9.734941e-13,0.0003214519,5.6217344e-16,1.3686775e-22,0.0,1.1838107e-20,7.07805e-12,8.989516e-21,7.4445144e-25,9.789995e-18,2.1695107e-19,1.1539668e-23,5.1987793e-12,1.121536e-21,7.95293e-10,1.6738399e-21,5.7571047e-19,1.9652463e-18,1.4702416e-24,1.5693262e-17,3.911731e-10,2.5289935e-09,6.6031575e-31,7.131767e-16,2.0317444e-30,5.3713456e-14,1.6220612e-23,1.9045248e-21,1.2402207e-35,2.83267e-15,1.4617832e-20,7.272181e-08,
213,0.0,1.9617544e-37,4.5416223e-18,7.976334e-25,0.0,7.950854e-23,1.9526664e-16,0.0,0.0,2.6617888e-32,0.0,0.0,0.0,0.0,0.0,4.4537206e-14,0.0,0.0,0.0,9.490355e-26,3.5509585e-25,1.2274647e-09,2.1845847e-13,5.2581486e-09,2.4327248e-20,1.0650697e-09,5.2029943e-37,4.8992538e-17,1.8749033e-10,1.9223271e-05,1.7237906e-20,2.3822824e-10,4.2717642e-20,2.0396902e-12,5.238079e-09,1.2685821e-36,2.7331765e-10,0.989258,6.04885e-05,0.010662336,3.253303e-09,0.0,5.7288435e-29,3.2082178e-26,3.537548e-24,7.20374e-24,2.7736602e-22,0.0,0.0,0.0,5.8177206e-24,2.5169643e-14,2.3642077e-29,0.0,1.3960317e-13,3.4900636e-21,1.4948755e-35,5.512379e-11,6.527626e-25,7.0890106e-21,6.780721e-25,1.4256692e-13,9.155905e-18,0.0,7.0512267e-28,4.155988e-19,1.6182107e-33,3.3239232e-20,2.005221e-15,2.1173227e-29,1.6224288e-11,0.0,8.030654e-16,3.2102574e-29,2.3069348e-26,0.0,9.308473e-24,8.955366e-29,1.4704172e-24,5.1328736e-14,2.2480935e-34,3.233279e-20,2.11866e-25,0.0,3.2716382e-22,0.0,0.0,2.3487605e-17,6.1888774e-14,0.0,1.02021144e-25,0.0,1.0105424e-35,1.365666e-35,0.0,0.0,2.6330787e-16,8.753996e-28,1.3701328e-20,
220,6.145457e-24,6.681474e-17,1.1309133e-12,8.995034e-11,7.72933e-24,4.7089475e-09,1.77777e-18,3.016223e-31,8.135138e-31,9.855527e-19,7.212446e-17,2.5894893e-21,7.069869e-17,5.8363445e-23,8.008944e-26,3.001825e-26,1.7660318e-15,2.119794e-28,2.61768e-14,1.4156695e-08,5.9228265e-16,2.0525623e-20,2.2504859e-18,7.1810097e-25,7.0971137e-15,2.2074847e-21,8.025322e-07,2.7033933e-17,1.4181794e-13,1.0777012e-24,3.5622295e-17,2.7075364e-21,9.370326e-28,8.1054e-24,1.8940194e-21,3.328251e-17,6.362915e-19,0.0,1.651936e-29,1.9807234e-30,4.658392e-25,1.2652254e-23,3.6656856e-18,2.1136135e-05,7.785488e-26,2.3296713e-24,9.788503e-14,1.6007792e-13,6.3853423e-24,6.789415e-16,1.6899526e-07,3.3152933e-10,1.1989623e-21,6.439969e-12,1.5881643e-13,3.325119e-08,0.99971586,9.110111e-34,4.5757783e-15,6.1543766e-15,2.2121616e-15,8.7696514e-15,7.079478e-24,6.205761e-14,1.8547358e-23,1.3294391e-16,4.509952e-19,1.4773064e-19,1.4327421e-12,2.9824416e-05,3.197453e-13,3.435159e-13,3.1933714e-23,4.6034412e-11,3.933011e-12,5.7257416e-19,6.7120905e-06,5.164324e-13,2.1050859e-15,4.873095e-14,5.741057e-06,6.244158e-18,2.0931239e-10,1.4904697e-12,7.005552e-15,5.5422453e-09,4.6000356e-11,0.00021969357,7.529258e-16,7.7490435e-26,1.1468642e-19,5.32613e-22,2.108659e-18,5.4939777e-13,3.6266766e-15,5.2636646e-19,4.344673e-11,4.159157e-18,3.7308417e-10,
221,4.102019e-14,4.4114978e-10,5.8500785e-27,5.4282344e-13,2.7744536e-25,1.3521677e-30,2.8140442e-23,1.8386347e-18,4.0146784e-13,3.0571185e-18,5.7208506e-17,2.9349854e-12,0.0031460056,6.759853e-09,5.6907923e-13,0.0,4.1973955e-15,3.1541395e-13,3.072198e-19,1.0968104e-07,2.3315497e-12,2.3008295e-34,1.9823925e-29,2.5582453e-35,2.1673172e-33,1.6012691e-28,2.0650281e-08,1.38470865e-30,0.0,0.0,0.0,1.441695e-21,1.6890308e-31,5.8784273e-25,4.2944748e-38,5.368679e-28,1.4998742e-22,0.0,0.0,0.0,0.0,0.99684334,0.0,1.0044144e-19,4.8446376e-33,4.8999074e-20,6.625032e-10,4.049199e-06,3.7466223e-06,1.6726511e-13,2.0233469e-18,5.5009744e-17,2.647487e-22,5.2229346e-08,5.062728e-18,7.284884e-17,2.1846326e-14,3.0142775e-37,5.4322405e-14,2.6915203e-21,4.2515538e-13,3.1051274e-35,3.8475624e-22,2.8510308e-30,1.4393512e-25,1.025678e-10,4.9896973e-33,0.0,1.7612401e-22,1.6852551e-21,1.6534186e-33,2.925571e-25,0.0,3.0562284e-28,8.38701e-09,3.4366883e-17,5.5645087e-22,7.6328376e-23,1.3795863e-19,6.01927e-12,9.598928e-10,1.961436e-29,3.0700195e-26,6.1255634e-14,7.895067e-17,4.0765656e-08,6.1551174e-16,1.598934e-17,5.411309e-33,3.8630613e-23,4.9181846e-35,1.003618e-11,2.7183376e-21,2.3165207e-10,2.5009851e-06,2.386324e-14,1.775906e-23,1.045129e-23,2.8466627e-07,
222,1.5926102e-15,1.5039431e-12,1.6978823e-21,1.4097445e-12,4.381925e-18,2.2653988e-27,1.5513911e-15,1.5776243e-10,3.305093e-07,1.8609803e-19,7.1741056e-06,0.0061678067,4.277836e-12,1.9686896e-08,3.271089e-09,0.0,2.3505977e-06,1.6536714e-07,2.4107239e-11,7.4172855e-11,1.8536732e-14,1.5907149e-31,9.9569994e-29,0.0,5.123163e-34,2.8019816e-23,1.902789e-05,7.656995e-12,0.0,0.0,6.4084015e-36,2.0384708e-16,1.4055018e-28,4.9665562e-29,1.6100435e-23,2.3310617e-10,4.593356e-26,0.0,0.0,0.0,0.0,2.5914132e-20,3.030885e-26,1.7330265e-16,2.9085802e-08,8.788145e-25,1.928682e-24,6.67047e-22,1.05228e-18,2.1813407e-06,1.3955357e-31,2.843833e-19,2.7040584e-25,3.3698857e-29,1.5739331e-33,1.1271315e-28,3.8497922e-22,1.0404952e-21,3.6855967e-05,6.837678e-21,1.5315531e-13,3.828174e-31,5.387222e-13,3.9480302e-19,3.410765e-30,1.8999738e-19,2.95848e-14,7.3828346e-29,7.788115e-27,3.3069367e-15,6.278721e-37,5.668937e-21,1.5829168e-33,3.0667089e-09,1.8087931e-14,1.4778267e-21,4.9149973e-26,1.882579e-12,1.849138e-15,3.3438217e-17,8.302182e-11,1.1999796e-15,1.2658595e-17,4.229477e-14,8.7690776e-13,1.9540364e-19,2.094299e-17,1.3406623e-22,6.9204006e-18,0.0980226,6.3256275e-21,3.502033e-06,1.722612e-09,0.005772668,3.6066651e-06,0.88996166,1.0034013e-22,4.386674e-11,4.8034107e-12,
223,8.002631e-15,1.6162915e-11,7.240424e-16,1.2276963e-13,1.0983004e-20,2.4429608e-26,2.3575134e-20,0.99958926,3.0496848e-13,1.8194723e-22,1.2367107e-07,1.9408581e-09,4.0671997e-16,6.072338e-09,6.606231e-22,0.0,1.3197121e-15,6.417688e-07,6.557135e-18,2.4468513e-10,1.2939042e-24,3.1695076e-24,0.0,0.0,3.9736057e-38,8.673723e-31,1.0486114e-05,8.858622e-20,4.3220088e-36,0.0,6.0466737e-30,8.212692e-13,7.322959e-21,1.1456236e-23,8.937591e-24,2.009142e-18,1.2616517e-25,0.0,0.0,1.6629882e-35,0.0,1.2487927e-14,5.894407e-21,7.96232e-21,4.3745e-13,4.4697676e-19,4.572477e-15,4.1380657e-22,2.4049749e-12,4.904365e-07,5.784405e-24,2.5089378e-20,5.391716e-18,3.2398535e-20,3.500266e-23,3.312484e-29,1.106514e-19,1.0238782e-25,1.0121738e-06,8.7165015e-33,4.6849117e-15,6.2412814e-30,2.1157247e-17,1.06995565e-29,3.412459e-23,3.7334077e-18,1.0360064e-18,1.1180677e-34,1.9527967e-16,7.312147e-16,0.0,3.1870993e-32,0.0,1.1427569e-10,1.08283486e-13,4.453766e-09,4.1946432e-23,8.324556e-24,2.713354e-22,6.9375845e-19,7.705249e-15,6.223047e-15,6.063333e-28,1.3974119e-09,7.436539e-16,3.6087593e-16,2.1418654e-09,1.2737037e-23,3.890046e-18,1.792513e-09,2.2919892e-21,1.7695776e-15,0.0003978824,2.748952e-16,6.9171435e-08,1.8525235e-13,2.066333e-27,1.2143658e-24,3.2657198e-08,
